duck_id,base_timestamp,forecast_day,forecast_timestamp,start_lat,start_lon,forecast_lat,forecast_lon
BBR-2-M-YR2,2024-08-27 21:25:49,4,2024-08-31 21:25:49,38.9173583984375,-77.71629333496094,38.91736,-77.71629
BBR-2-M-YR2,2024-08-27 21:25:49,5,2024-09-01 21:25:49,38.9173583984375,-77.71629333496094,38.91736,-77.71629
BBR-1-M-YR2,2024-08-17 03:11:06,1,2024-08-18 03:11:06,-0.4118317348779783,0.9360378708645385,38.900673,-77.68135
BBR-1-M-YR2,2024-08-17 03:11:06,2,2024-08-19 03:11:06,38.900672912597656,-77.68135070800781,38.900673,-77.68135
BBR-1-M-YR2,2024-08-17 03:11:06,3,2024-08-20 03:11:06,38.900672912597656,-77.68135070800781,38.900673,-77.68135
BBR-1-M-YR2,2024-08-17 03:11:06,4,2024-08-21 03:11:06,38.900672912597656,-77.68135070800781,38.900673,-77.68135
BBR-1-M-YR2,2024-08-17 03:11:06,5,2024-08-22 03:11:06,38.900672912597656,-77.68135070800781,38.900673,-77.68135
BBR-1-M-YR2,2024-09-14 18:11:15,1,2024-09-15 18:11:15,-0.9276421992217365,-0.1874277536196587,38.908974,-77.699
BBR-1-M-YR2,2024-09-14 18:11:15,2,2024-09-16 18:11:15,38.908973693847656,-77.6989974975586,38.908974,-77.699
BBR-1-M-YR2,2024-09-14 18:11:15,3,2024-09-17 18:11:15,38.908973693847656,-77.6989974975586,38.908974,-77.699
BBR-1-M-YR2,2024-09-14 18:11:15,4,2024-09-18 18:11:15,38.908973693847656,-77.6989974975586,38.908974,-77.699
BBR-1-M-YR2,2024-09-14 18:11:15,5,2024-09-19 18:11:15,38.908973693847656,-77.6989974975586,38.908974,-77.699
BBR-10-M-YR2,2024-09-02 09:18:39,1,2024-09-03 09:18:39,-0.9623483954063659,0.9817506959479942,38.89255,-77.66333
BBR-10-M-YR2,2024-09-02 09:18:39,2,2024-09-04 09:18:39,38.89255142211914,-77.663330078125,38.89255,-77.66333
BBR-10-M-YR2,2024-09-02 09:18:39,3,2024-09-05 09:18:39,38.89255142211914,-77.663330078125,38.89255,-77.66333
BBR-10-M-YR2,2024-09-02 09:18:39,4,2024-09-06 09:18:39,38.89255142211914,-77.663330078125,38.89255,-77.66333
BBR-10-M-YR2,2024-09-02 09:18:39,5,2024-09-07 09:18:39,38.89255142211914,-77.663330078125,38.89255,-77.66333
BBR-1-M-YR2,2024-08-18 07:10:40,1,2024-08-19 07:10:40,-0.5554078435097836,0.7493257004455245,38.90099,-77.68179
BBR-1-M-YR2,2024-08-18 07:10:40,2,2024-08-20 07:10:40,38.9009895324707,-77.68179321289062,38.90099,-77.68179
